seller,buyer,post_id,buyer_comment_id,seller_comment_id,buyer_comment_time,seller_comment_time,rule,confidence,confidence_score
SilverGram90,chi_town_steve,1rmyzkq,o9331gh,o934k7i,2026-03-07 03:26:19+00:00,2026-03-07 03:36:22+00:00,seller_confirmed,high,1.0
SilverGram90,Ordinary-Nature-8704,1rmyzkq,o932obx,o933vch,2026-03-07 03:23:55+00:00,2026-03-07 03:31:45+00:00,seller_confirmed,high,1.0
SilverGram90,_cokedup,1rmyzkq,o933ln9,o934tav,2026-03-07 03:30:00+00:00,2026-03-07 03:38:02+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,Professor_glob,1rmt8gw,o91xm3s,o925qj8,2026-03-06 23:14:30+00:00,2026-03-07 00:02:02+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,jangale84,1rmt8gw,o91z38o,o925um8,2026-03-06 23:23:04+00:00,2026-03-07 00:02:42+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,SAVAG3_AR3S,1rmt8gw,o927wbr,o92btw2,2026-03-07 00:14:44+00:00,2026-03-07 00:38:00+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,CandidateWooden7337,1rmt8gw,o92d1ou,o92dyzt,2026-03-07 00:45:13+00:00,2026-03-07 00:50:48+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,ScottH7777,1rmt8gw,o9395sb,o939bn5,2026-03-07 04:07:11+00:00,2026-03-07 04:08:18+00:00,seller_confirmed,high,1.0
xxSpeedysxx,rooneyskywalker,1qyy1ri,o47yrs2,,2026-02-08 08:13:08+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
xxSpeedysxx,SLyons57,1qud4kk,o39axag,,2026-02-03 00:43:41+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
ZekNaemazza,RogeliosPhone,1r5xkk8,o5m9p1y,,2026-02-16 02:47:47+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
ZekNaemazza,InflationAble9896,1r47knb,o59xei2,,2026-02-14 02:28:38+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
stackinggold,ldmiller33,1r43w77,o5907v8,,2026-02-13 23:04:56+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
rooneyskywalker,pandeesh,1rhjd7x,o7ziol7,,2026-03-01 02:27:55+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
ZekNaemazza,chicorico13,1rfupn0,o7myh43,,2026-02-27 03:17:39+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
SilverGram90,trenusingtreebeard,1rjgbnk,o8d0z9t,,2026-03-03 05:09:55+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
rooneyskywalker,zenpathfinder,1rpjysn,o9sqsph,,2026-03-11 04:17:19+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
zenpathfinder,RockyMtnSilverstackr,1rm5mgt,o8zbt96,,2026-03-06 15:35:53+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
SilverGram90,rabbitt6-9,1rmyzkq,o9360w3,,2026-03-07 03:46:00+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
